,run,rho,number of servers,number of customers,mean waiting time
395,14,0.9,1,400,3.0731532558734744
396,14,0.9,1,500,3.2047772812527
397,14,0.9,1,600,3.304204929397836
398,14,0.9,1,700,3.8161337333908083
399,14,0.9,1,800,3.8871883226435475
400,14,0.9,1,900,3.5948740770629977
401,14,0.9,1,1000,3.5321756202484007
402,14,0.9,1,2000,5.1611119256818085
403,14,0.9,1,3000,4.465252692041592
404,14,0.9,1,4000,4.228872387892196
405,14,0.9,1,5000,3.8574154636195708
406,14,0.9,1,6000,3.7509000764559897
407,14,0.9,1,7000,3.600819498978257
408,14,0.9,1,8000,3.412065657187949
409,14,0.9,1,9000,3.25684572659177
410,14,0.9,1,10000,3.316901595488997
411,14,0.9,1,20000,3.7709584056159793
412,14,0.9,1,30000,3.7744143437884428
413,14,0.9,1,40000,3.497177557575517
414,14,0.9,1,50000,3.405951327662531
415,14,0.9,1,60000,3.3122421740648607
416,14,0.9,1,70000,3.3140261280167573
417,14,0.9,1,80000,3.3051472350214026
418,14,0.9,1,90000,3.2568444370876914
419,14,0.9,1,100000,3.2229796999708986
420,15,0.9,1,100,2.362060977334599
421,15,0.9,1,200,3.2579398986406534
422,15,0.9,1,300,2.688070029178692
423,15,0.9,1,400,2.3165011748487596
424,15,0.9,1,500,2.163588800996764
425,15,0.9,1,600,2.3781791675188613
426,15,0.9,1,700,2.2700747924764153
427,15,0.9,1,800,2.6644297436082978
428,15,0.9,1,900,2.793854166072254
429,15,0.9,1,1000,3.285275408084728
430,15,0.9,1,2000,4.287732459135868
431,15,0.9,1,3000,3.7879120180969323
432,15,0.9,1,4000,3.4359019448897095
433,15,0.9,1,5000,3.458809174760392
434,15,0.9,1,6000,3.4022682799220743
435,15,0.9,1,7000,3.3537949363035247
436,15,0.9,1,8000,3.299440692273276
437,15,0.9,1,9000,3.2217193669734447
438,15,0.9,1,10000,3.2290501193884062
439,15,0.9,1,20000,3.5951375917922443
440,15,0.9,1,30000,3.344982666597967
441,15,0.9,1,40000,3.3988876001178827
442,15,0.9,1,50000,3.279656850480294
443,15,0.9,1,60000,3.1564699891339405
444,15,0.9,1,70000,3.1151339076542532
445,15,0.9,1,80000,3.076520400170529
446,15,0.9,1,90000,3.05188613562192
447,15,0.9,1,100000,3.100295795125024
448,16,0.9,1,100,1.1057856256295395
449,16,0.9,1,200,1.9186935975834678
450,16,0.9,1,300,1.7701300862438696
451,16,0.9,1,400,1.7588366280439045
452,16,0.9,1,500,1.8139937206517962
453,16,0.9,1,600,1.7326102070374259
454,16,0.9,1,700,1.910881450673428
455,16,0.9,1,800,1.8854129139171376
456,16,0.9,1,900,1.98637799602732
457,16,0.9,1,1000,1.9886108027054266
458,16,0.9,1,2000,2.9467522857778214
459,16,0.9,1,3000,2.525888876141684
460,16,0.9,1,4000,2.7664453223427725
461,16,0.9,1,5000,2.988017406998796
462,16,0.9,1,6000,3.059827808659171
463,16,0.9,1,7000,3.1225056663294213
464,16,0.9,1,8000,2.9677468518529166
465,16,0.9,1,9000,2.9192156928836526
466,16,0.9,1,10000,2.9343171243736017
467,16,0.9,1,20000,2.9169321197688185
468,16,0.9,1,30000,3.0502853128390286
469,16,0.9,1,40000,2.963713151651968
470,16,0.9,1,50000,2.9940127142634614
471,16,0.9,1,60000,3.0354150757548743
472,16,0.9,1,70000,3.037315212127637
473,16,0.9,1,80000,2.9807869056643694
474,16,0.9,1,90000,2.9416611229691414
475,16,0.9,1,100000,2.986102420628178
476,17,0.9,1,100,1.5182360139813034
477,17,0.9,1,200,2.0876962477566887
478,17,0.9,1,300,1.644428453461683
479,17,0.9,1,400,1.7960662807987056
480,17,0.9,1,500,1.6685813219966308
481,17,0.9,1,600,1.568736410298203
482,17,0.9,1,700,1.7052510724327035
483,17,0.9,1,800,1.8332936193518163
484,17,0.9,1,900,1.789092795139205
485,17,0.9,1,1000,1.7573718826289277
486,17,0.9,1,2000,2.5302376523293946
487,17,0.9,1,3000,2.38679454012638
488,17,0.9,1,4000,2.492842247451543
489,17,0.9,1,5000,2.550600508287209
490,17,0.9,1,6000,2.5558075314728828
491,17,0.9,1,7000,2.5647992025918835
492,17,0.9,1,8000,2.922126410890181
493,17,0.9,1,9000,2.8909760843824768
494,17,0.9,1,10000,2.902777608046304
495,17,0.9,1,20000,2.926046344804913
496,17,0.9,1,30000,3.0839159895790993
497,17,0.9,1,40000,3.027480849570828
498,17,0.9,1,50000,3.0519263290990826
499,17,0.9,1,60000,3.1006068057974026
500,17,0.9,1,70000,3.0835729882693808
501,17,0.9,1,80000,3.067461662346034
502,17,0.9,1,90000,3.145612255106164
503,17,0.9,1,100000,3.167155669295256
504,18,0.9,1,100,2.4643862874814153
505,18,0.9,1,200,3.3333960119360793
506,18,0.9,1,300,3.36735766978208
507,18,0.9,1,400,3.2693817113663624
508,18,0.9,1,500,2.8606535238805493
509,18,0.9,1,600,2.7089609097599014
510,18,0.9,1,700,2.7569086940785095
511,18,0.9,1,800,3.077359490411946
512,18,0.9,1,900,3.6019438889034627
513,18,0.9,1,1000,3.412264744236264
514,18,0.9,1,2000,3.642030870347983
515,18,0.9,1,3000,4.117241776164283
516,18,0.9,1,4000,3.7559280222365787
517,18,0.9,1,5000,3.5546295180236274
518,18,0.9,1,6000,3.3411214163075638
519,18,0.9,1,7000,3.182189816891644
520,18,0.9,1,8000,3.0645493688754453
521,18,0.9,1,9000,3.0001967492649113
522,18,0.9,1,10000,2.947619887468769
523,18,0.9,1,20000,2.9471589618440266
524,18,0.9,1,30000,2.885332608645395
525,18,0.9,1,40000,3.0616637106702185
526,18,0.9,1,50000,3.1069362629277286
527,18,0.9,1,60000,2.9831858783079785
528,18,0.9,1,70000,3.1178203578561896
529,18,0.9,1,80000,3.165552458906081
530,18,0.9,1,90000,3.1782397773487494
531,18,0.9,1,100000,3.169133235058842
532,19,0.9,1,100,2.4280660363134494
533,19,0.9,1,200,1.898208342382032
534,19,0.9,1,300,2.007539752851453
535,19,0.9,1,400,1.8864218511614512
536,19,0.9,1,500,1.889964886884809
537,19,0.9,1,600,2.119310501656308
538,19,0.9,1,700,2.271772571359828
539,19,0.9,1,800,2.2507891272362586
540,19,0.9,1,900,2.1767799892390722
541,19,0.9,1,1000,2.1461000271637984
542,19,0.9,1,2000,2.622845147880149
543,19,0.9,1,3000,2.4988776641750126
544,19,0.9,1,4000,2.395257712711852
545,19,0.9,1,5000,2.906527908061615
546,19,0.9,1,6000,2.8284477059731503
547,19,0.9,1,7000,3.391531088678367
548,19,0.9,1,8000,3.3236237784472435
549,19,0.9,1,9000,3.2989723430279634
550,19,0.9,1,10000,3.2782174747333093
551,19,0.9,1,20000,3.508520753487869
552,19,0.9,1,30000,3.407471398692135
553,19,0.9,1,40000,3.177794513510398
554,19,0.9,1,50000,3.1016612326983917
555,19,0.9,1,60000,3.18632689312088
556,19,0.9,1,70000,3.215451992564901
557,19,0.9,1,80000,3.3128775947713924
558,19,0.9,1,90000,3.3699305733093188
559,19,0.9,1,100000,3.3262560170196602
560,20,0.9,1,100,1.5853661512925072
561,20,0.9,1,200,2.492099640604001
562,20,0.9,1,300,2.345981814676042
563,20,0.9,1,400,2.1198977350229615
564,20,0.9,1,500,2.093889351386574
565,20,0.9,1,600,2.191790160887029
566,20,0.9,1,700,2.7407442320042557
567,20,0.9,1,800,2.80126782587666
568,20,0.9,1,900,3.41646282690999
569,20,0.9,1,1000,3.2923321973502735
570,20,0.9,1,2000,2.6595520368079617
571,20,0.9,1,3000,2.592109501247634
572,20,0.9,1,4000,2.5354408436155684
573,20,0.9,1,5000,3.0727106079751683
574,20,0.9,1,6000,3.042157036286013
575,20,0.9,1,7000,2.992702316212891
576,20,0.9,1,8000,2.9260493922794657
577,20,0.9,1,9000,2.96665066605201
578,20,0.9,1,10000,2.86367808026197
579,20,0.9,1,20000,2.8830303340547814
580,20,0.9,1,30000,3.1839812275949906
581,20,0.9,1,40000,3.1650935038272596
582,20,0.9,1,50000,3.119471349395745
583,20,0.9,1,60000,3.103148795501804
584,20,0.9,1,70000,3.114248721699672
585,20,0.9,1,80000,3.1336261909825653
586,20,0.9,1,90000,3.233548474072564
587,20,0.9,1,100000,3.216644051569761
588,21,0.9,1,100,3.5912777748780433
589,21,0.9,1,200,3.426725124380904
590,21,0.9,1,300,3.317668064142252
591,21,0.9,1,400,4.904329805798939
592,21,0.9,1,500,5.065784389892054
593,21,0.9,1,600,4.463115088790065
594,21,0.9,1,700,4.193375412856374
595,21,0.9,1,800,3.9162084377935362
596,21,0.9,1,900,3.629843269516561
597,21,0.9,1,1000,3.537499736341645
598,21,0.9,1,2000,3.827728630844791
599,21,0.9,1,3000,3.1765934018622617
600,21,0.9,1,4000,2.8697076338837357
601,21,0.9,1,5000,3.0405198359021606
602,21,0.9,1,6000,3.1597261553018496
603,21,0.9,1,7000,3.1604501672335017
604,21,0.9,1,8000,3.1987605622769397
605,21,0.9,1,9000,3.2035326958393635
606,21,0.9,1,10000,3.2043353990870935
607,21,0.9,1,20000,3.0201918860395804
608,21,0.9,1,30000,2.886364486799822
609,21,0.9,1,40000,2.988615379256929
610,21,0.9,1,50000,2.981716115808395
611,21,0.9,1,60000,3.0030584105057385
612,21,0.9,1,70000,2.9627851992966057
613,21,0.9,1,80000,2.8859973741787135
614,21,0.9,1,90000,2.9350951863917087
615,21,0.9,1,100000,2.977347783588292
616,22,0.9,1,100,1.896117147040939
617,22,0.9,1,200,2.4466028090790912
618,22,0.9,1,300,2.2218830576603112
619,22,0.9,1,400,2.5162892495332327
620,22,0.9,1,500,2.7604613780299934
621,22,0.9,1,600,3.1724161113496168
622,22,0.9,1,700,3.1405204120002126
623,22,0.9,1,800,3.5712356997677377
624,22,0.9,1,900,4.526297724398635
625,22,0.9,1,1000,5.084171257959786
626,22,0.9,1,2000,4.460396410526826
627,22,0.9,1,3000,4.069610153084614
628,22,0.9,1,4000,3.933799590446949
629,22,0.9,1,5000,3.790388114074495
630,22,0.9,1,6000,3.854955713047925
631,22,0.9,1,7000,3.8645132157225093
632,22,0.9,1,8000,3.714058744983524
633,22,0.9,1,9000,3.627454501887578
634,22,0.9,1,10000,3.465831618260787
635,22,0.9,1,20000,3.198821868086246
636,22,0.9,1,30000,3.009770747310587
637,22,0.9,1,40000,2.9608214782083575
638,22,0.9,1,50000,3.001812824485506
639,22,0.9,1,60000,3.0953848611515586
640,22,0.9,1,70000,3.34438058059223
641,22,0.9,1,80000,3.3001120444477188
642,22,0.9,1,90000,3.25408445002894
643,22,0.9,1,100000,3.2224037893605466
644,23,0.9,1,100,3.098236835394745
645,23,0.9,1,200,4.735309725025518
646,23,0.9,1,300,4.475566488443656
647,23,0.9,1,400,4.8073730969587265
648,23,0.9,1,500,4.559137785430812
649,23,0.9,1,600,6.877748151539701
650,23,0.9,1,700,9.268304717031828
651,23,0.9,1,800,9.175376498686711
652,23,0.9,1,900,9.59248390018682
653,23,0.9,1,1000,8.879458829302145
654,23,0.9,1,2000,5.765771621658191
