,run,rho,number of servers,number of customers,mean waiting time
96,3,0.9,1,4000,5.944401862882044
97,3,0.9,1,5000,5.250506324928124
98,3,0.9,1,6000,5.258212383131127
99,3,0.9,1,7000,5.126043786868972
100,3,0.9,1,8000,4.916205077596467
101,3,0.9,1,9000,4.798941388942689
102,3,0.9,1,10000,4.60803534213953
103,3,0.9,1,20000,4.592859162413919
104,3,0.9,1,30000,4.587139167373417
105,3,0.9,1,40000,4.571943846663738
106,3,0.9,1,50000,4.422128421517551
107,3,0.9,1,60000,4.297322083819785
108,3,0.9,1,70000,4.249829110697183
109,3,0.9,1,80000,4.287887467085947
110,3,0.9,1,90000,4.329169373485154
111,3,0.9,1,100000,4.344416144219249
112,4,0.9,1,100,3.629755947829629
113,4,0.9,1,200,4.879632682602239
114,4,0.9,1,300,3.649422269708716
115,4,0.9,1,400,3.166493314082544
116,4,0.9,1,500,2.9921139286801335
117,4,0.9,1,600,2.958675459052277
118,4,0.9,1,700,2.905197667829342
119,4,0.9,1,800,3.1702879480519686
120,4,0.9,1,900,3.805135850992993
121,4,0.9,1,1000,5.788912410062239
122,4,0.9,1,2000,5.824154802253074
123,4,0.9,1,3000,5.198136622956615
124,4,0.9,1,4000,5.125064396647825
125,4,0.9,1,5000,4.712267376913169
126,4,0.9,1,6000,4.410036858629915
127,4,0.9,1,7000,4.263262100989082
128,4,0.9,1,8000,4.336477258145269
129,4,0.9,1,9000,4.1581303207193585
130,4,0.9,1,10000,4.004836528853731
131,4,0.9,1,20000,4.088311743079998
132,4,0.9,1,30000,4.030689748295513
133,4,0.9,1,40000,4.385446720305037
134,4,0.9,1,50000,4.348510541561994
135,4,0.9,1,60000,4.280404779224731
136,4,0.9,1,70000,4.329481956527284
137,4,0.9,1,80000,4.439654679218232
138,4,0.9,1,90000,4.482821137703931
139,4,0.9,1,100000,4.426402450907556
140,5,0.9,1,100,2.4668709671519515
141,5,0.9,1,200,1.92327413148696
142,5,0.9,1,300,4.66316646567263
143,5,0.9,1,400,4.123924084787375
144,5,0.9,1,500,3.6767592209320914
145,5,0.9,1,600,4.42290518588757
146,5,0.9,1,700,4.08289839079424
147,5,0.9,1,800,3.797420960997083
148,5,0.9,1,900,3.5948671287093976
149,5,0.9,1,1000,3.4346569346916587
150,5,0.9,1,2000,3.9474084221031553
151,5,0.9,1,3000,4.397461960804382
152,5,0.9,1,4000,3.9102770451465556
153,5,0.9,1,5000,3.7051782673730354
154,5,0.9,1,6000,3.8294380312067435
155,5,0.9,1,7000,4.0791146429944085
156,5,0.9,1,8000,4.047722967501963
157,5,0.9,1,9000,4.094682756937048
158,5,0.9,1,10000,3.9591202099858616
159,5,0.9,1,20000,3.8015072317617697
160,5,0.9,1,30000,3.9335937941778325
161,5,0.9,1,40000,4.29271876635567
162,5,0.9,1,50000,4.406803186212126
163,5,0.9,1,60000,4.454905851386645
164,5,0.9,1,70000,4.394106484511003
165,5,0.9,1,80000,4.460459999958075
166,5,0.9,1,90000,4.56569237410403
167,5,0.9,1,100000,4.541161254265126
168,6,0.9,1,100,0.9374379244650093
169,6,0.9,1,200,1.449245539024269
170,6,0.9,1,300,2.4258244733234124
171,6,0.9,1,400,2.5537940505696906
172,6,0.9,1,500,2.406589380249955
173,6,0.9,1,600,2.858519444550521
174,6,0.9,1,700,2.9246904933216014
175,6,0.9,1,800,2.973221002787709
176,6,0.9,1,900,3.232438183379918
177,6,0.9,1,1000,3.08309731123235
178,6,0.9,1,2000,3.4791351672765227
179,6,0.9,1,3000,3.4184688214892485
180,6,0.9,1,4000,4.043354252689837
181,6,0.9,1,5000,3.9825501021559555
182,6,0.9,1,6000,3.7903691361939464
183,6,0.9,1,7000,4.111727432239678
184,6,0.9,1,8000,4.26922929789995
185,6,0.9,1,9000,4.405190696948115
186,6,0.9,1,10000,4.253468173285267
187,6,0.9,1,20000,3.9900266728072435
188,6,0.9,1,30000,3.9942445223127803
189,6,0.9,1,40000,4.178322111388603
190,6,0.9,1,50000,4.335823274882441
191,6,0.9,1,60000,4.43856819829887
192,6,0.9,1,70000,4.4610985093685
193,6,0.9,1,80000,4.352908300405884
194,6,0.9,1,90000,4.274332907996567
195,6,0.9,1,100000,4.280898335009947
196,7,0.9,1,100,1.8957784518673422
197,7,0.9,1,200,1.6970766220335167
198,7,0.9,1,300,3.326446462917364
199,7,0.9,1,400,3.539185642300587
200,7,0.9,1,500,4.860371837335164
201,7,0.9,1,600,5.025285966405417
202,7,0.9,1,700,4.562721850055161
203,7,0.9,1,800,4.653439084607571
204,7,0.9,1,900,4.503559272611821
205,7,0.9,1,1000,4.449173367128507
206,7,0.9,1,2000,3.6001722740819093
207,7,0.9,1,3000,3.686023483240914
208,7,0.9,1,4000,3.388880250558096
209,7,0.9,1,5000,3.595302729654577
210,7,0.9,1,6000,3.424298733187337
211,7,0.9,1,7000,3.6067513042681134
212,7,0.9,1,8000,4.3137258271430055
213,7,0.9,1,9000,4.383997352502831
214,7,0.9,1,10000,4.311357889436876
215,7,0.9,1,20000,4.404819931880558
216,7,0.9,1,30000,4.284644210126496
217,7,0.9,1,40000,4.285803367730838
218,7,0.9,1,50000,4.277654735562599
219,7,0.9,1,60000,4.551978924542363
220,7,0.9,1,70000,4.762930420906299
221,7,0.9,1,80000,4.700402908630359
222,7,0.9,1,90000,4.626167007857679
223,7,0.9,1,100000,4.557296803384069
224,8,0.9,1,100,1.1900454048139584
225,8,0.9,1,200,1.7409481175712513
226,8,0.9,1,300,1.6624364505668676
227,8,0.9,1,400,2.9142459904947815
228,8,0.9,1,500,2.6624937670402824
229,8,0.9,1,600,2.883218572189237
230,8,0.9,1,700,3.409373359324455
231,8,0.9,1,800,3.393117532033425
232,8,0.9,1,900,3.7480964581406155
233,8,0.9,1,1000,3.967187999427605
234,8,0.9,1,2000,4.344827264121965
235,8,0.9,1,3000,4.277694881539009
236,8,0.9,1,4000,4.528122090137527
237,8,0.9,1,5000,4.771216912527827
238,8,0.9,1,6000,4.637968500911298
239,8,0.9,1,7000,5.067556365532926
240,8,0.9,1,8000,4.827486946289334
241,8,0.9,1,9000,4.6325110176541955
242,8,0.9,1,10000,4.593766497832352
243,8,0.9,1,20000,4.446792258175611
244,8,0.9,1,30000,4.297067542753324
245,8,0.9,1,40000,4.140930267882102
246,8,0.9,1,50000,4.023274557210411
247,8,0.9,1,60000,4.057670803008043
248,8,0.9,1,70000,4.346795116208284
249,8,0.9,1,80000,4.3011410929317995
250,8,0.9,1,90000,4.25210509006767
251,8,0.9,1,100000,4.2713151291875295
252,9,0.9,1,100,3.956422583424605
253,9,0.9,1,200,5.488014209744449
254,9,0.9,1,300,3.9761681022685176
255,9,0.9,1,400,5.418029757830896
256,9,0.9,1,500,5.5313937636628365
257,9,0.9,1,600,5.9118765613512245
258,9,0.9,1,700,5.300934299444196
259,9,0.9,1,800,5.3270527333160365
260,9,0.9,1,900,5.704175238793131
261,9,0.9,1,1000,5.418395504314203
262,9,0.9,1,2000,5.106964374166007
263,9,0.9,1,3000,4.652264240242071
264,9,0.9,1,4000,4.710086275532586
265,9,0.9,1,5000,4.281238848845366
266,9,0.9,1,6000,4.461245441104804
267,9,0.9,1,7000,4.488077086917569
268,9,0.9,1,8000,4.3435419750124264
269,9,0.9,1,9000,4.311465436180636
270,9,0.9,1,10000,4.866126162300225
271,9,0.9,1,20000,4.301047332687177
272,9,0.9,1,30000,4.372339029335275
273,9,0.9,1,40000,4.265967691774447
274,9,0.9,1,50000,4.352169460949565
275,9,0.9,1,60000,4.386672673257282
276,9,0.9,1,70000,4.406164410931338
277,9,0.9,1,80000,4.4089951580734965
278,9,0.9,1,90000,4.573274676417243
279,9,0.9,1,100000,4.647794971666725
280,10,0.9,1,100,1.1013911330713266
281,10,0.9,1,200,1.1667512716858612
282,10,0.9,1,300,2.037507362634661
283,10,0.9,1,400,2.199204021554782
284,10,0.9,1,500,2.2471655882643726
285,10,0.9,1,600,2.3767899334756155
286,10,0.9,1,700,2.488275124733919
287,10,0.9,1,800,2.4116407699278715
288,10,0.9,1,900,2.4921124094735982
289,10,0.9,1,1000,2.5179245648948436
290,10,0.9,1,2000,3.6391354429576177
291,10,0.9,1,3000,3.734933824532588
292,10,0.9,1,4000,3.4965524055384196
293,10,0.9,1,5000,4.028941558611634
294,10,0.9,1,6000,4.099112421710266
295,10,0.9,1,7000,4.012081587053688
296,10,0.9,1,8000,3.9149900167846035
297,10,0.9,1,9000,4.462843533996269
298,10,0.9,1,10000,4.6545676024103475
299,10,0.9,1,20000,4.339691578098379
300,10,0.9,1,30000,4.713338827915006
301,10,0.9,1,40000,4.642887166891786
302,10,0.9,1,50000,4.647047747401271
303,10,0.9,1,60000,4.605366082434286
304,10,0.9,1,70000,4.478354580093337
305,10,0.9,1,80000,4.530482911389927
306,10,0.9,1,90000,4.584687101264999
307,10,0.9,1,100000,4.569962977687852
308,11,0.9,1,100,2.3892594560687757
309,11,0.9,1,200,2.0928475730791916
310,11,0.9,1,300,1.8349189638037686
311,11,0.9,1,400,2.42762319288049
312,11,0.9,1,500,2.1240506456679062
313,11,0.9,1,600,2.019184489246188
314,11,0.9,1,700,2.515093303290375
315,11,0.9,1,800,2.443762615786944
316,11,0.9,1,900,2.4472657786750776
317,11,0.9,1,1000,2.43606347235433
318,11,0.9,1,2000,3.7676453043125004
319,11,0.9,1,3000,4.015119397878461
320,11,0.9,1,4000,4.427697605746597
321,11,0.9,1,5000,4.67458652169466
322,11,0.9,1,6000,4.56878020335912
323,11,0.9,1,7000,4.649481132241729
324,11,0.9,1,8000,4.485891713145588
325,11,0.9,1,9000,4.466513886178424
326,11,0.9,1,10000,4.2491519518527205
327,11,0.9,1,20000,4.923915774376249
328,11,0.9,1,30000,4.984593529297911
329,11,0.9,1,40000,4.886092327229163
330,11,0.9,1,50000,4.683303910697987
331,11,0.9,1,60000,4.5380090089802145
332,11,0.9,1,70000,4.45254875675008
333,11,0.9,1,80000,4.399212944933892
334,11,0.9,1,90000,4.48434208301348
335,11,0.9,1,100000,4.402482833244292
336,12,0.9,1,100,4.446191140421659
337,12,0.9,1,200,6.660301713239431
338,12,0.9,1,300,5.363602419556823
339,12,0.9,1,400,5.2113645392237276
340,12,0.9,1,500,4.546013801628316
341,12,0.9,1,600,4.50794505428347
342,12,0.9,1,700,4.120449936590929
343,12,0.9,1,800,4.698955599159607
344,12,0.9,1,900,5.600702823357117
345,12,0.9,1,1000,5.8433906545038745
346,12,0.9,1,2000,5.223512803734693
347,12,0.9,1,3000,6.01677277058353
348,12,0.9,1,4000,5.2528835005056935
349,12,0.9,1,5000,5.031504481278142
350,12,0.9,1,6000,4.837438473788201
351,12,0.9,1,7000,5.371149627964572
352,12,0.9,1,8000,5.3120613229018
353,12,0.9,1,9000,5.1171663279674116
354,12,0.9,1,10000,5.002244196145686
355,12,0.9,1,20000,5.4549333084316345
356,12,0.9,1,30000,5.332212610331271
357,12,0.9,1,40000,5.330732777175952
358,12,0.9,1,50000,5.092729099017902
359,12,0.9,1,60000,5.087937623272039
360,12,0.9,1,70000,4.967547546146887
361,12,0.9,1,80000,4.952351673334044
362,12,0.9,1,90000,4.840920323159133
363,12,0.9,1,100000,4.800385945817544
364,13,0.9,1,100,2.044921798885064
365,13,0.9,1,200,3.311240908288693
366,13,0.9,1,300,5.253023937014453
367,13,0.9,1,400,5.399160746381215
368,13,0.9,1,500,4.5881296169246815
369,13,0.9,1,600,4.181629741072687
370,13,0.9,1,700,4.018032314454047
371,13,0.9,1,800,4.308656459281743
372,13,0.9,1,900,4.324266813005487
373,13,0.9,1,1000,4.27781633246456
374,13,0.9,1,2000,3.8676074916262744
375,13,0.9,1,3000,3.4635760228717274
376,13,0.9,1,4000,3.6321443304974825
377,13,0.9,1,5000,3.551996376703794
378,13,0.9,1,6000,3.72864422914124
379,13,0.9,1,7000,3.8351167939034694
380,13,0.9,1,8000,4.173789115698829
381,13,0.9,1,9000,4.051262904540136
382,13,0.9,1,10000,4.295516555419001
383,13,0.9,1,20000,4.066959915411286
384,13,0.9,1,30000,4.045741887721517
385,13,0.9,1,40000,4.1460127640344835
386,13,0.9,1,50000,4.0741561430773245
387,13,0.9,1,60000,4.138039008801123
388,13,0.9,1,70000,4.218745582228938
389,13,0.9,1,80000,4.180159175659822
390,13,0.9,1,90000,4.184612953959875
391,13,0.9,1,100000,4.1610158969177915
392,14,0.9,1,100,2.95011290387491
393,14,0.9,1,200,3.805044517078012
394,14,0.9,1,300,5.638781608985491
395,14,0.9,1,400,6.876732743915411
396,14,0.9,1,500,6.819955887215833
397,14,0.9,1,600,6.436654952595565
398,14,0.9,1,700,6.011855223164665
399,14,0.9,1,800,5.453892339098466
400,14,0.9,1,900,5.135336942845839
401,14,0.9,1,1000,5.607124054344484
402,14,0.9,1,2000,4.697200077323665
403,14,0.9,1,3000,5.179654223673418
404,14,0.9,1,4000,5.168338709747148
405,14,0.9,1,5000,5.360588653204058
406,14,0.9,1,6000,5.351861086805024
407,14,0.9,1,7000,4.960364682484453
408,14,0.9,1,8000,4.775063523098775
409,14,0.9,1,9000,4.736102096556407
410,14,0.9,1,10000,4.561210780664512
411,14,0.9,1,20000,6.095969032619599
412,14,0.9,1,30000,5.35796707831682
413,14,0.9,1,40000,5.060734544625908
414,14,0.9,1,50000,4.825016726132673
415,14,0.9,1,60000,4.567164574639885
416,14,0.9,1,70000,4.472763266783348
417,14,0.9,1,80000,4.718170999510496
418,14,0.9,1,90000,4.645611748829461
419,14,0.9,1,100000,4.728918276082441
420,15,0.9,1,100,1.6755481202555476
421,15,0.9,1,200,8.214057027643566
422,15,0.9,1,300,7.639747238416038
423,15,0.9,1,400,6.544602505531867
424,15,0.9,1,500,7.201708104901069
425,15,0.9,1,600,6.499963029009744
426,15,0.9,1,700,6.146345718559553
427,15,0.9,1,800,5.642109482149431
428,15,0.9,1,900,5.233503414466131
429,15,0.9,1,1000,5.052426213799729
430,15,0.9,1,2000,4.123329832854326
431,15,0.9,1,3000,5.049915735027778
432,15,0.9,1,4000,4.613954990998507
433,15,0.9,1,5000,4.463947931163697
434,15,0.9,1,6000,4.323734198872989
435,15,0.9,1,7000,4.777190525828017
436,15,0.9,1,8000,4.671091820359581
437,15,0.9,1,9000,4.588705928182541
438,15,0.9,1,10000,5.495200097646386
439,15,0.9,1,20000,5.029604344257371
440,15,0.9,1,30000,4.898644403198521
441,15,0.9,1,40000,5.012437519696151
442,15,0.9,1,50000,4.742616361906548
443,15,0.9,1,60000,4.680812888539899
444,15,0.9,1,70000,4.5981179311193525
445,15,0.9,1,80000,4.597951783710344
446,15,0.9,1,90000,4.527248763238712
447,15,0.9,1,100000,4.497500541601695
448,16,0.9,1,100,4.9811809835826
449,16,0.9,1,200,8.26193983083411
450,16,0.9,1,300,7.961024729284345
451,16,0.9,1,400,6.305150517771812
452,16,0.9,1,500,5.296980392516345
453,16,0.9,1,600,4.6704205938127
454,16,0.9,1,700,4.384258338092861
455,16,0.9,1,800,4.203718702676318
456,16,0.9,1,900,3.863275456123563
457,16,0.9,1,1000,4.026270756787476
458,16,0.9,1,2000,4.193323520070564
459,16,0.9,1,3000,4.586615626312574
460,16,0.9,1,4000,4.133175828208388
461,16,0.9,1,5000,4.143673971364061
462,16,0.9,1,6000,3.9414328875149556
463,16,0.9,1,7000,4.029687496487786
464,16,0.9,1,8000,4.233066413241472
465,16,0.9,1,9000,4.221495149231833
466,16,0.9,1,10000,4.158304526643878
467,16,0.9,1,20000,4.156185382176397
468,16,0.9,1,30000,4.5909822858295835
469,16,0.9,1,40000,5.28786451356883
470,16,0.9,1,50000,5.053318076237109
471,16,0.9,1,60000,4.919331921014589
472,16,0.9,1,70000,4.966684404043953
473,16,0.9,1,80000,4.918828711234705
474,16,0.9,1,90000,4.981149573341912
475,16,0.9,1,100000,4.904454093594822
476,17,0.9,1,100,1.9714575029785402
477,17,0.9,1,200,1.9206401754858167
478,17,0.9,1,300,2.293475336331685
479,17,0.9,1,400,2.139389533928674
480,17,0.9,1,500,1.9989965453698364
481,17,0.9,1,600,2.275300058098734
482,17,0.9,1,700,2.357723325112805
483,17,0.9,1,800,2.187039688247418
484,17,0.9,1,900,2.5755476694045045
485,17,0.9,1,1000,2.725085128063036
486,17,0.9,1,2000,3.1463361055397794
487,17,0.9,1,3000,3.0523859134358755
488,17,0.9,1,4000,2.8935901165127462
489,17,0.9,1,5000,3.042271556878611
490,17,0.9,1,6000,3.2656118260897298
491,17,0.9,1,7000,3.2948285332922667
492,17,0.9,1,8000,3.363663374763024
493,17,0.9,1,9000,3.3922866125172915
494,17,0.9,1,10000,3.3978717615181377
495,17,0.9,1,20000,3.3919310088446086
496,17,0.9,1,30000,3.5873502626572003
497,17,0.9,1,40000,4.2172739668494925
498,17,0.9,1,50000,4.251260736550774
499,17,0.9,1,60000,4.354140990213869
500,17,0.9,1,70000,4.329158989292182
501,17,0.9,1,80000,4.317749306809233
502,17,0.9,1,90000,4.331695818293992
503,17,0.9,1,100000,4.44191667862922
504,18,0.9,1,100,2.2399092222314336
505,18,0.9,1,200,3.0851101136268477
506,18,0.9,1,300,3.626805774989304
507,18,0.9,1,400,2.964961736327166
508,18,0.9,1,500,3.5296124710413306
509,18,0.9,1,600,3.575918553694282
510,18,0.9,1,700,3.2500776764283272
511,18,0.9,1,800,3.1154023926750734
512,18,0.9,1,900,4.152338609417759
513,18,0.9,1,1000,6.005418943087517
514,18,0.9,1,2000,4.94760428142478
515,18,0.9,1,3000,5.759663101926059
516,18,0.9,1,4000,5.118153588088192
517,18,0.9,1,5000,4.671382263684663
518,18,0.9,1,6000,4.5593418929616405
519,18,0.9,1,7000,4.360683384499967
520,18,0.9,1,8000,4.146881217970255
521,18,0.9,1,9000,4.189820933071367
522,18,0.9,1,10000,4.0232112544785075
523,18,0.9,1,20000,5.673745474992702
524,18,0.9,1,30000,5.0929495785563175
525,18,0.9,1,40000,4.959010669504996
526,18,0.9,1,50000,4.985049851726437
527,18,0.9,1,60000,4.914324788519353
528,18,0.9,1,70000,4.926342651110728
529,18,0.9,1,80000,5.079205581785573
530,18,0.9,1,90000,5.0575012131508155
531,18,0.9,1,100000,5.27473131431778
532,19,0.9,1,100,2.223488972710529
533,19,0.9,1,200,1.6963925563769109
534,19,0.9,1,300,1.8339259403480805
535,19,0.9,1,400,1.8778627033443052
536,19,0.9,1,500,2.7007418976217825
537,19,0.9,1,600,2.937198011605921
538,19,0.9,1,700,2.864448571717079
539,19,0.9,1,800,3.161197581618412
540,19,0.9,1,900,3.321113122963854
541,19,0.9,1,1000,3.1662781255981436
542,19,0.9,1,2000,3.608266135042427
543,19,0.9,1,3000,3.4498592921742737
544,19,0.9,1,4000,3.7242320018439106
545,19,0.9,1,5000,4.452650361342679
546,19,0.9,1,6000,4.236368062659455
547,19,0.9,1,7000,4.258918317798463
548,19,0.9,1,8000,4.126995656610435
549,19,0.9,1,9000,4.223032836705319
550,19,0.9,1,10000,4.310261093152445
551,19,0.9,1,20000,4.100472390722907
552,19,0.9,1,30000,4.046749299340856
553,19,0.9,1,40000,4.236296874372973
554,19,0.9,1,50000,4.10807521923678
555,19,0.9,1,60000,4.2178926833792305
556,19,0.9,1,70000,4.182166310101038
557,19,0.9,1,80000,4.329303321816202
558,19,0.9,1,90000,4.353364855613509
559,19,0.9,1,100000,4.488711465847399
560,20,0.9,1,100,1.886807298227574
561,20,0.9,1,200,3.861036789981264
562,20,0.9,1,300,3.3049073500328405
563,20,0.9,1,400,3.6189521879671265
564,20,0.9,1,500,3.124355648663029
565,20,0.9,1,600,2.883523423106799
566,20,0.9,1,700,2.894165813617832
567,20,0.9,1,800,2.899464756567894
568,20,0.9,1,900,2.733317066683265
569,20,0.9,1,1000,2.6174226675258585
570,20,0.9,1,2000,2.7540536322332447
571,20,0.9,1,3000,3.3772686482367367
572,20,0.9,1,4000,3.471520021402569
573,20,0.9,1,5000,3.1878589803799438
574,20,0.9,1,6000,3.388277319221678
575,20,0.9,1,7000,3.8175699509916075
576,20,0.9,1,8000,3.7945469244936754
577,20,0.9,1,9000,3.8769604532175963
578,20,0.9,1,10000,3.8337283504471213
579,20,0.9,1,20000,4.348842238289464
580,20,0.9,1,30000,4.360264801330342
581,20,0.9,1,40000,4.724349219255247
582,20,0.9,1,50000,4.815087680961877
583,20,0.9,1,60000,4.672054238991304
584,20,0.9,1,70000,4.667824423032444
585,20,0.9,1,80000,4.707080959723929
586,20,0.9,1,90000,4.631147444152478
587,20,0.9,1,100000,4.668989400974908
588,21,0.9,1,100,5.924769955625344
589,21,0.9,1,200,5.286824728827533
590,21,0.9,1,300,4.710730767534957
591,21,0.9,1,400,3.9231044180428514
592,21,0.9,1,500,3.4936206050182084
593,21,0.9,1,600,3.258828552379644
594,21,0.9,1,700,2.9983827619016754
595,21,0.9,1,800,2.84698935994598
596,21,0.9,1,900,2.699427277282445
597,21,0.9,1,1000,2.757330360400557
598,21,0.9,1,2000,4.41807098249389
599,21,0.9,1,3000,4.368158232024353
600,21,0.9,1,4000,4.14717256637925
601,21,0.9,1,5000,4.852434509318318
602,21,0.9,1,6000,4.550761323291114
603,21,0.9,1,7000,5.2010663882392585
604,21,0.9,1,8000,4.977138754333365
605,21,0.9,1,9000,4.9998265855802195
606,21,0.9,1,10000,5.1401231693541956
607,21,0.9,1,20000,5.21582098397089
608,21,0.9,1,30000,4.856267916905248
609,21,0.9,1,40000,4.682339406093381
610,21,0.9,1,50000,4.481331204000929
611,21,0.9,1,60000,4.345846461020325
612,21,0.9,1,70000,4.39365816002122
613,21,0.9,1,80000,4.4474660244285005
614,21,0.9,1,90000,4.37751724517208
615,21,0.9,1,100000,4.329966466532682
616,22,0.9,1,100,0.8503602709563706
617,22,0.9,1,200,1.6575826165728456
618,22,0.9,1,300,1.8160255638170426
619,22,0.9,1,400,2.2928250107072796
620,22,0.9,1,500,2.6055211404145804
621,22,0.9,1,600,2.7258517687090262
622,22,0.9,1,700,3.4032629594422037
623,22,0.9,1,800,3.5814893398448997
624,22,0.9,1,900,4.058073235515289
625,22,0.9,1,1000,3.932011749232521
626,22,0.9,1,2000,3.4411744035846814
627,22,0.9,1,3000,3.330124294230389
628,22,0.9,1,4000,3.5019227278175187
629,22,0.9,1,5000,4.195008595213238
630,22,0.9,1,6000,4.2037595792272135
631,22,0.9,1,7000,4.124521780121145
632,22,0.9,1,8000,4.005269583487357
633,22,0.9,1,9000,3.8335132491948274
634,22,0.9,1,10000,3.9655365351806524
635,22,0.9,1,20000,4.428345558761371
636,22,0.9,1,30000,4.17282280625188
637,22,0.9,1,40000,4.487114724293058
638,22,0.9,1,50000,4.635530847019478
639,22,0.9,1,60000,4.77396914368359
640,22,0.9,1,70000,5.082258788392956
641,22,0.9,1,80000,5.023646441465992
642,22,0.9,1,90000,5.09402153583443
643,22,0.9,1,100000,5.092604446649935
644,23,0.9,1,100,2.678371453085835
645,23,0.9,1,200,5.326916283123894
646,23,0.9,1,300,4.661983568990115
647,23,0.9,1,400,3.8485842114301807
648,23,0.9,1,500,3.5185601455990496
649,23,0.9,1,600,3.41333010531834
650,23,0.9,1,700,3.445653250665049
651,23,0.9,1,800,3.489145090835657
652,23,0.9,1,900,4.148740702572356
653,23,0.9,1,1000,4.0507142244166525
654,23,0.9,1,2000,3.3910461048945115
655,23,0.9,1,3000,6.4870265315543945
656,23,0.9,1,4000,5.628393968136281
657,23,0.9,1,5000,5.329767053781174
658,23,0.9,1,6000,6.207825429147197
659,23,0.9,1,7000,5.758099099782233
660,23,0.9,1,8000,5.367164825523457
661,23,0.9,1,9000,5.184827306629068
662,23,0.9,1,10000,5.148919128652933
663,23,0.9,1,20000,4.778435524871286
664,23,0.9,1,30000,4.552138420397506
665,23,0.9,1,40000,4.577692474105462
