,run,rho,number of servers,number of customers,mean waiting time
243,8,0.9,1,20000,24.55948997274331
244,8,0.9,1,30000,24.55948997274331
245,8,0.9,1,40000,24.55948997274331
246,8,0.9,1,50000,24.55948997274331
247,8,0.9,1,60000,24.55948997274331
248,8,0.9,1,70000,24.55948997274331
249,8,0.9,1,80000,24.55948997274331
250,8,0.9,1,90000,24.55948997274331
251,8,0.9,1,100000,24.55948997274331
252,9,0.9,1,100,3.2079012985734674
253,9,0.9,1,200,7.7524977495907885
254,9,0.9,1,300,6.37319127187969
255,9,0.9,1,400,7.1109796964098315
256,9,0.9,1,500,8.514312737642893
257,9,0.9,1,600,14.617108374565163
258,9,0.9,1,700,20.76645237938538
259,9,0.9,1,800,20.958879868894975
260,9,0.9,1,900,19.883429807357242
261,9,0.9,1,1000,18.374854103211998
262,9,0.9,1,2000,16.20635033016688
263,9,0.9,1,3000,14.753007022978114
264,9,0.9,1,4000,17.627229921344085
265,9,0.9,1,5000,16.883777306286966
266,9,0.9,1,6000,15.89770619535158
267,9,0.9,1,7000,15.650569855331291
268,9,0.9,1,8000,19.143293696415107
269,9,0.9,1,9000,18.616653817060254
270,9,0.9,1,10000,17.806996975353922
271,9,0.9,1,20000,16.85246297699501
272,9,0.9,1,30000,16.85246297699501
273,9,0.9,1,40000,16.85246297699501
274,9,0.9,1,50000,16.85246297699501
275,9,0.9,1,60000,16.85246297699501
276,9,0.9,1,70000,16.85246297699501
277,9,0.9,1,80000,16.85246297699501
278,9,0.9,1,90000,16.85246297699501
279,9,0.9,1,100000,16.85246297699501
280,10,0.9,1,100,5.240110295106164
281,10,0.9,1,200,3.654465178124978
282,10,0.9,1,300,4.477225254431919
283,10,0.9,1,400,4.242459633933563
284,10,0.9,1,500,8.680409973751196
285,10,0.9,1,600,10.556180489587268
286,10,0.9,1,700,10.135926090382778
287,10,0.9,1,800,10.30868428387654
288,10,0.9,1,900,10.634929791285876
289,10,0.9,1,1000,12.734455318860313
290,10,0.9,1,2000,13.24075575906121
291,10,0.9,1,3000,13.273526251212791
292,10,0.9,1,4000,12.57558338896088
293,10,0.9,1,5000,20.319754985067977
294,10,0.9,1,6000,20.302845415962466
295,10,0.9,1,7000,18.406522072266778
296,10,0.9,1,8000,18.294639420150183
297,10,0.9,1,9000,17.438060815235072
298,10,0.9,1,10000,16.751472526976354
299,10,0.9,1,20000,15.973376523958084
300,10,0.9,1,30000,15.973376523958084
301,10,0.9,1,40000,15.973376523958084
302,10,0.9,1,50000,15.973376523958084
303,10,0.9,1,60000,15.973376523958084
304,10,0.9,1,70000,15.973376523958084
305,10,0.9,1,80000,15.973376523958084
306,10,0.9,1,90000,15.973376523958084
307,10,0.9,1,100000,15.973376523958084
308,11,0.9,1,100,2.5339456388371717
309,11,0.9,1,200,5.613713186193459
310,11,0.9,1,300,10.725081591029031
311,11,0.9,1,400,9.092822452100183
312,11,0.9,1,500,8.955050237681855
313,11,0.9,1,600,9.153481909911244
314,11,0.9,1,700,9.042590872530555
315,11,0.9,1,800,8.907021296851477
316,11,0.9,1,900,9.320168136029924
317,11,0.9,1,1000,12.64941797611267
318,11,0.9,1,2000,16.31264810655069
319,11,0.9,1,3000,14.100794973014146
320,11,0.9,1,4000,16.60306609775839
321,11,0.9,1,5000,17.28011783108776
322,11,0.9,1,6000,15.724516806628499
323,11,0.9,1,7000,18.16060277029433
324,11,0.9,1,8000,17.524680923523217
325,11,0.9,1,9000,18.79350685205575
326,11,0.9,1,10000,18.04083231757893
327,11,0.9,1,20000,17.066492877239188
328,11,0.9,1,30000,17.066492877239188
329,11,0.9,1,40000,17.066492877239188
330,11,0.9,1,50000,17.066492877239188
331,11,0.9,1,60000,17.066492877239188
332,11,0.9,1,70000,17.066492877239188
333,11,0.9,1,80000,17.066492877239188
334,11,0.9,1,90000,17.066492877239188
335,11,0.9,1,100000,17.066492877239188
336,12,0.9,1,100,25.671461827881103
337,12,0.9,1,200,28.438871865853354
338,12,0.9,1,300,32.09952179551265
339,12,0.9,1,400,39.09674366778835
340,12,0.9,1,500,46.33809261488997
341,12,0.9,1,600,58.44545414767058
342,12,0.9,1,700,63.16337843341514
343,12,0.9,1,800,61.30140160979354
344,12,0.9,1,900,59.828239063456245
345,12,0.9,1,1000,56.26507076751223
346,12,0.9,1,2000,40.42753506749192
347,12,0.9,1,3000,32.07387795078445
348,12,0.9,1,4000,25.66114357316484
349,12,0.9,1,5000,24.10976713245181
350,12,0.9,1,6000,22.077074823642114
351,12,0.9,1,7000,20.433844173233872
352,12,0.9,1,8000,18.9303983682829
353,12,0.9,1,9000,19.468180367946143
354,12,0.9,1,10000,19.565206195022146
355,12,0.9,1,20000,20.141075507337
356,12,0.9,1,30000,20.141075507337
357,12,0.9,1,40000,20.141075507337
